age,education,marital_status,sex,capital_gain,capital_loss,hours_per_week,country,income
55,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
44,Bachelors,Married-civ-spouse,Male,99999,0,45,United-States,0
19,11th,Never-married,Female,0,0,32,Nicaragua,1
23,HS-grad,Never-married,Male,0,0,40,United-States,1
41,HS-grad,Divorced,Female,0,0,50,United-States,1
63,HS-grad,Married-civ-spouse,Male,0,0,20,United-States,1
51,HS-grad,Separated,Female,0,0,40,United-States,1
49,HS-grad,Divorced,Male,0,0,90,United-States,1
29,Masters,Never-married,Female,0,0,20,Taiwan,1
25,Some-college,Never-married,Male,8614,0,40,United-States,0
44,Prof-school,Married-civ-spouse,Male,99999,0,50,United-States,0
17,11th,Never-married,Male,0,0,30,United-States,1
42,Masters,Married-civ-spouse,Male,0,0,40,United-States,0
21,11th,Never-married,Female,0,0,35,United-States,1
26,Some-college,Never-married,Male,0,0,40,United-States,1
24,Some-college,Never-married,Male,0,0,40,United-States,1
30,Bachelors,Married-civ-spouse,Male,0,0,42,United-States,0
58,Bachelors,Widowed,Female,27828,0,50,United-States,0
19,HS-grad,Never-married,Male,0,0,28,United-States,1
65,7th-8th,Widowed,Female,0,0,24,United-States,1
52,Some-college,Married-civ-spouse,Male,0,0,60,United-States,0
17,10th,Never-married,Male,0,0,20,United-States,1
27,HS-grad,Never-married,Male,0,0,22,United-States,1
53,Prof-school,Never-married,Female,0,0,40,United-States,1
24,Bachelors,Never-married,Female,0,0,40,United-States,1
37,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
34,Assoc-voc,Married-civ-spouse,Female,0,0,18,United-States,1
40,Assoc-acdm,Divorced,Male,8614,0,50,United-States,0
49,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
86,Masters,Never-married,Female,0,0,40,United-States,1
49,Assoc-voc,Married-civ-spouse,Female,15024,0,60,United-States,0
43,11th,Married-civ-spouse,Male,0,0,60,United-States,1
47,Some-college,Married-spouse-absent,Female,0,0,35,Puerto-Rico,1
32,HS-grad,Married-civ-spouse,Male,0,0,50,United-States,0
30,Assoc-voc,Married-civ-spouse,Male,0,0,60,United-States,1
25,HS-grad,Never-married,Male,0,0,40,United-States,1
42,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,0
60,Some-college,Married-civ-spouse,Male,0,0,65,United-States,1
46,Some-college,Married-civ-spouse,Male,4386,0,38,United-States,0
39,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
28,Assoc-acdm,Married-civ-spouse,Male,0,1887,70,United-States,0
26,10th,Never-married,Male,0,0,55,Puerto-Rico,1
27,Some-college,Never-married,Female,0,0,40,United-States,1
59,Some-college,Divorced,Male,0,0,40,United-States,1
64,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
90,HS-grad,Never-married,Male,2964,0,12,United-States,1
51,Some-college,Divorced,Female,0,0,45,United-States,0
36,HS-grad,Married-civ-spouse,Male,0,2002,40,United-States,1
39,7th-8th,Married-spouse-absent,Female,0,0,40,Dominican-Republic,1
30,HS-grad,Never-married,Male,0,0,25,United-States,1
47,Masters,Married-civ-spouse,Male,0,0,40,United-States,0
32,Masters,Married-civ-spouse,Male,0,0,60,United-States,0
24,Assoc-acdm,Married-civ-spouse,Female,0,0,40,United-States,1
23,HS-grad,Never-married,Male,0,0,30,United-States,1
62,HS-grad,Married-civ-spouse,Male,0,0,20,United-States,1
48,Some-college,Married-civ-spouse,Female,0,0,20,United-States,1
62,12th,Divorced,Male,0,0,40,Canada,1
35,Bachelors,Separated,Male,0,0,65,United-States,1
27,Bachelors,Never-married,Male,0,0,40,United-States,1
49,Some-college,Divorced,Female,0,0,35,United-States,1
18,10th,Never-married,Male,0,0,20,United-States,1
19,Some-college,Never-married,Female,0,0,30,United-States,1
63,Assoc-acdm,Married-civ-spouse,Male,0,0,40,United-States,0
54,HS-grad,Married-civ-spouse,Female,0,0,40,United-States,1
24,Some-college,Married-civ-spouse,Female,0,0,40,United-States,0
61,10th,Married-civ-spouse,Male,0,0,50,United-States,0
50,HS-grad,Married-civ-spouse,Male,0,0,48,United-States,0
36,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,0
21,Some-college,Never-married,Male,0,0,50,United-States,1
38,Prof-school,Married-civ-spouse,Male,99999,0,50,United-States,0
30,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
22,HS-grad,Never-married,Male,2907,0,40,United-States,1
33,Some-college,Divorced,Female,0,0,52,United-States,1
39,HS-grad,Married-civ-spouse,Male,0,0,38,United-States,0
42,HS-grad,Married-civ-spouse,Male,0,0,50,United-States,0
47,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
42,Bachelors,Divorced,Male,0,0,33,United-States,1
29,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,1
35,Bachelors,Never-married,Male,0,0,55,United-States,1
23,Some-college,Never-married,Female,0,0,30,United-States,1
28,Some-college,Married-civ-spouse,Male,0,0,60,United-States,1
34,HS-grad,Divorced,Female,0,0,40,United-States,1
40,Some-college,Never-married,Female,0,0,40,United-States,1
67,HS-grad,Widowed,Female,0,0,30,United-States,1
49,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
34,HS-grad,Never-married,Female,0,0,40,United-States,1
60,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,1
26,Bachelors,Never-married,Male,2463,0,35,United-States,1
25,HS-grad,Never-married,Male,0,0,40,United-States,1
40,Some-college,Divorced,Female,1831,0,30,United-States,1
56,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
35,Assoc-acdm,Married-civ-spouse,Male,0,1887,45,United-States,0
54,HS-grad,Married-civ-spouse,Male,0,2051,40,United-States,1
25,Bachelors,Never-married,Female,3325,0,40,United-States,1
28,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,1
31,Bachelors,Never-married,Male,0,0,40,United-States,1
45,HS-grad,Divorced,Female,0,0,40,United-States,1
52,HS-grad,Married-civ-spouse,Male,5013,0,40,United-States,1
39,Masters,Never-married,Female,0,0,50,Columbia,1
19,HS-grad,Never-married,Male,0,0,40,United-States,1
23,12th,Never-married,Male,0,0,40,United-States,1
23,7th-8th,Never-married,Male,0,0,40,Mexico,1
52,Assoc-voc,Married-civ-spouse,Male,15024,0,40,United-States,0
33,Prof-school,Married-civ-spouse,Male,0,0,60,United-States,0
35,Bachelors,Never-married,Female,0,0,50,Haiti,1
58,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
61,HS-grad,Married-civ-spouse,Male,0,0,45,United-States,0
39,Bachelors,Married-civ-spouse,Male,99999,0,70,United-States,0
38,11th,Married-civ-spouse,Male,0,0,40,United-States,1
59,HS-grad,Married-civ-spouse,Male,0,1887,40,United-States,0
41,Bachelors,Divorced,Male,0,0,50,United-States,0
27,9th,Separated,Female,0,0,50,United-States,1
19,11th,Never-married,Male,0,0,10,United-States,1
22,Some-college,Never-married,Male,0,0,20,United-States,1
59,Assoc-acdm,Widowed,Female,0,0,40,United-States,1
37,HS-grad,Married-civ-spouse,Male,3103,0,45,United-States,0
31,12th,Married-civ-spouse,Male,0,0,43,United-States,1
18,11th,Never-married,Male,0,0,40,United-States,1
20,Some-college,Never-married,Female,0,0,35,United-States,1
28,HS-grad,Never-married,Male,0,0,60,United-States,1
28,Some-college,Never-married,Female,0,0,30,United-States,1
49,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,1
38,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
19,HS-grad,Never-married,Male,0,0,20,United-States,1
43,Bachelors,Married-civ-spouse,Male,7298,0,40,United-States,0
28,HS-grad,Married-civ-spouse,Male,15024,0,40,United-States,0
41,Some-college,Divorced,Female,0,0,24,El-Salvador,1
50,Masters,Married-civ-spouse,Male,0,0,65,United-States,0
46,Bachelors,Divorced,Male,0,0,40,Portugal,1
20,Some-college,Never-married,Male,0,0,40,United-States,1
45,Bachelors,Married-civ-spouse,Male,0,0,60,United-States,0
28,Some-college,Never-married,Female,0,0,50,United-States,1
37,Some-college,Married-civ-spouse,Female,0,0,40,United-States,1
46,Doctorate,Married-civ-spouse,Male,0,1902,50,United-States,0
66,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
35,Some-college,Married-civ-spouse,Female,0,0,40,United-States,1
38,Bachelors,Married-civ-spouse,Female,0,0,50,United-States,0
25,11th,Never-married,Male,0,0,45,United-States,1
55,Prof-school,Married-civ-spouse,Male,15024,0,40,United-States,0
48,7th-8th,Married-civ-spouse,Male,0,1902,40,United-States,1
56,Some-college,Widowed,Female,0,0,38,United-States,1
47,Masters,Married-civ-spouse,Male,0,0,45,United-States,1
55,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,0
41,Assoc-acdm,Married-civ-spouse,Male,0,0,40,United-States,1
47,Some-college,Married-civ-spouse,Male,0,0,65,United-States,0
40,HS-grad,Never-married,Male,6849,0,43,United-States,1
41,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,1
21,Some-college,Never-married,Female,0,0,20,United-States,1
52,HS-grad,Never-married,Male,0,0,40,United-States,1
62,Doctorate,Divorced,Male,15020,0,50,United-States,0
46,11th,Married-civ-spouse,Male,0,0,45,United-States,0
21,Some-college,Never-married,Male,0,0,20,United-States,1
35,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,1
29,HS-grad,Married-spouse-absent,Female,0,0,40,United-States,1
21,10th,Married-civ-spouse,Male,3908,0,40,United-States,1
35,HS-grad,Separated,Male,0,0,50,United-States,1
46,Bachelors,Married-civ-spouse,Male,0,0,50,India,0
70,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
35,Doctorate,Married-civ-spouse,Male,0,1902,40,Taiwan,0
34,Some-college,Divorced,Male,0,0,60,United-States,1
21,Assoc-voc,Never-married,Male,0,0,30,United-States,1
29,HS-grad,Married-civ-spouse,Male,0,0,60,United-States,1
41,Masters,Married-civ-spouse,Male,0,0,60,United-States,0
51,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
22,HS-grad,Never-married,Female,0,0,40,United-States,1
47,Bachelors,Never-married,Male,0,0,40,United-States,1
42,Prof-school,Married-civ-spouse,Male,15024,0,65,United-States,0
19,HS-grad,Never-married,Female,0,0,40,El-Salvador,1
46,Bachelors,Married-civ-spouse,Male,15024,0,40,United-States,0
23,Some-college,Never-married,Male,0,0,40,United-States,1
49,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
58,Bachelors,Divorced,Female,0,0,40,United-States,1
41,Bachelors,Married-civ-spouse,Male,0,0,50,United-States,0
50,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,0
77,HS-grad,Widowed,Female,0,0,10,United-States,1
27,Assoc-voc,Married-civ-spouse,Male,0,0,60,United-States,1
29,HS-grad,Married-civ-spouse,Male,0,0,60,United-States,1
54,Preschool,Married-civ-spouse,Male,0,0,40,India,1
39,Some-college,Separated,Female,0,0,37,United-States,1
32,Some-college,Married-civ-spouse,Male,0,0,50,United-States,1
36,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,1
24,Bachelors,Never-married,Female,0,0,20,United-States,1
50,Masters,Married-civ-spouse,Male,7688,0,45,United-States,0
32,HS-grad,Divorced,Male,0,0,65,United-States,1
26,Bachelors,Never-married,Female,0,0,40,United-States,1
49,Bachelors,Divorced,Female,0,0,40,United-States,1
38,Assoc-voc,Married-civ-spouse,Male,0,0,42,United-States,1
47,Bachelors,Widowed,Female,6497,0,40,United-States,1
31,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
38,HS-grad,Married-civ-spouse,Male,0,0,55,United-States,1
50,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
18,11th,Never-married,Male,0,0,40,United-States,1
59,Masters,Married-civ-spouse,Male,0,0,40,United-States,1
56,Some-college,Married-civ-spouse,Male,0,0,50,United-States,0
34,HS-grad,Never-married,Male,0,0,50,United-States,1
32,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,1
29,Bachelors,Never-married,Male,0,0,35,United-States,1
29,Some-college,Divorced,Male,0,0,40,United-States,1
42,Bachelors,Married-civ-spouse,Male,0,0,45,United-States,0
37,Some-college,Divorced,Female,0,0,40,United-States,1
36,HS-grad,Divorced,Female,0,0,40,United-States,1
59,Masters,Widowed,Female,0,0,40,United-States,0
32,Bachelors,Married-civ-spouse,Male,99999,0,50,United-States,0
52,HS-grad,Married-civ-spouse,Male,0,0,56,United-States,0
29,HS-grad,Never-married,Male,0,0,40,Thailand,1
39,Prof-school,Never-married,Female,14084,0,35,United-States,0
39,Some-college,Never-married,Male,0,0,40,United-States,1
69,Bachelors,Widowed,Female,2346,0,15,United-States,1
43,HS-grad,Married-civ-spouse,Female,0,0,35,United-States,1
39,Assoc-voc,Married-civ-spouse,Male,0,1628,48,United-States,1
19,Some-college,Never-married,Female,0,0,30,United-States,1
60,Assoc-voc,Married-civ-spouse,Male,0,0,60,United-States,0
51,HS-grad,Married-civ-spouse,Male,3137,0,40,United-States,1
75,Some-college,Widowed,Female,0,0,8,United-States,1
37,Assoc-voc,Never-married,Female,5455,0,40,United-States,1
24,Some-college,Never-married,Male,0,0,40,?,1
20,11th,Never-married,Male,594,0,20,United-States,1
58,HS-grad,Married-civ-spouse,Male,0,0,70,United-States,1
21,Masters,Never-married,Male,0,0,15,United-States,1
28,HS-grad,Separated,Male,0,0,40,United-States,1
40,10th,Married-civ-spouse,Male,0,0,40,United-States,1
45,HS-grad,Married-civ-spouse,Male,0,0,50,United-States,1
40,Prof-school,Married-civ-spouse,Female,15024,0,40,United-States,0
41,Some-college,Never-married,Female,0,0,40,United-States,1
58,HS-grad,Divorced,Female,0,0,40,United-States,1
44,Assoc-voc,Married-civ-spouse,Male,7688,0,40,United-States,0
26,HS-grad,Married-civ-spouse,Male,0,0,65,United-States,1
29,Assoc-acdm,Never-married,Male,0,0,45,Mexico,1
45,Masters,Never-married,Female,0,0,40,United-States,1
23,Assoc-acdm,Never-married,Male,0,0,40,United-States,1
39,HS-grad,Divorced,Female,0,0,40,United-States,1
45,Doctorate,Married-civ-spouse,Male,15024,0,40,United-States,0
51,Masters,Married-civ-spouse,Male,15024,0,40,United-States,0
22,HS-grad,Never-married,Male,0,0,40,United-States,1
67,7th-8th,Divorced,Male,0,0,3,United-States,1
28,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
23,Some-college,Never-married,Female,0,0,25,United-States,1
33,HS-grad,Married-civ-spouse,Male,0,0,35,United-States,1
37,Assoc-voc,Married-civ-spouse,Male,0,0,43,United-States,1
19,Some-college,Never-married,Female,0,0,40,United-States,1
90,1st-4th,Widowed,Female,0,0,40,United-States,1
35,11th,Married-civ-spouse,Male,0,0,40,United-States,1
62,7th-8th,Divorced,Female,0,0,38,Columbia,1
20,Some-college,Never-married,Female,0,0,15,United-States,1
25,HS-grad,Never-married,Male,0,0,40,United-States,1
21,HS-grad,Never-married,Male,0,0,40,United-States,1
32,Some-college,Never-married,Male,0,0,35,United-States,1
32,Bachelors,Married-civ-spouse,Female,5013,0,45,United-States,1
70,HS-grad,Widowed,Female,0,0,12,United-States,1
65,10th,Married-civ-spouse,Male,9386,0,50,United-States,0
57,11th,Married-civ-spouse,Male,0,0,40,United-States,1
31,Some-college,Never-married,Male,0,0,40,United-States,1
37,Bachelors,Married-civ-spouse,Male,0,0,60,United-States,0
34,HS-grad,Divorced,Female,0,0,36,United-States,1
26,Some-college,Married-civ-spouse,Male,0,0,78,United-States,1
44,Some-college,Married-civ-spouse,Male,0,0,48,United-States,1
66,7th-8th,Married-civ-spouse,Male,0,0,40,United-States,1
39,HS-grad,Divorced,Female,0,0,40,United-States,1
31,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
53,Assoc-voc,Married-civ-spouse,Male,0,0,40,United-States,0
36,HS-grad,Married-civ-spouse,Female,0,0,50,United-States,1
61,9th,Married-civ-spouse,Male,0,0,40,United-States,1
43,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,0
38,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
26,HS-grad,Never-married,Male,0,0,50,Mexico,1
27,HS-grad,Married-civ-spouse,Male,0,0,8,United-States,1
58,9th,Divorced,Female,0,0,40,United-States,1
37,HS-grad,Divorced,Female,0,0,12,Puerto-Rico,1
56,7th-8th,Married-civ-spouse,Male,0,0,26,United-States,1
36,Some-college,Separated,Male,0,0,60,United-States,0
29,HS-grad,Never-married,Male,0,0,40,United-States,1
28,10th,Never-married,Male,0,0,30,United-States,1
61,Doctorate,Married-civ-spouse,Male,0,0,40,United-States,0
66,9th,Married-civ-spouse,Male,0,0,25,United-States,0
31,Some-college,Married-civ-spouse,Male,7298,0,50,United-States,0
21,Assoc-acdm,Never-married,Female,0,0,40,United-States,1
67,HS-grad,Married-civ-spouse,Male,6418,0,58,United-States,0
26,HS-grad,Widowed,Male,0,0,40,United-States,1
21,Some-college,Never-married,Male,0,0,50,United-States,1
33,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
33,HS-grad,Divorced,Female,0,0,32,United-States,1
59,Bachelors,Married-civ-spouse,Male,10605,0,50,United-States,0
82,7th-8th,Married-civ-spouse,Male,0,0,50,United-States,1
34,Doctorate,Married-civ-spouse,Female,0,0,50,United-States,0
29,Bachelors,Married-civ-spouse,Male,0,0,50,France,0
19,Some-college,Divorced,Female,0,0,40,United-States,1
57,HS-grad,Married-civ-spouse,Male,0,0,1,United-States,1
41,Some-college,Married-civ-spouse,Male,99999,0,50,United-States,0
55,10th,Married-civ-spouse,Male,2580,0,40,United-States,1
27,Some-college,Never-married,Male,0,0,40,United-States,1
33,HS-grad,Never-married,Male,0,0,45,United-States,1
43,Some-college,Divorced,Male,0,0,50,United-States,0
72,Some-college,Widowed,Female,0,0,16,United-States,1
68,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
29,HS-grad,Separated,Female,0,0,40,United-States,1
41,Bachelors,Married-civ-spouse,Male,0,0,60,United-States,1
30,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
31,Bachelors,Divorced,Male,99999,0,70,United-States,0
54,5th-6th,Married-spouse-absent,Female,0,0,30,Haiti,1
32,Assoc-acdm,Separated,Female,25236,0,50,United-States,0
56,HS-grad,Widowed,Female,0,1974,40,United-States,1
39,Bachelors,Married-civ-spouse,Female,0,0,6,United-States,0
41,Assoc-voc,Married-civ-spouse,Male,0,0,35,United-States,0
48,HS-grad,Divorced,Female,0,0,40,United-States,1
66,7th-8th,Married-civ-spouse,Male,0,0,48,United-States,1
25,Bachelors,Never-married,Female,0,0,50,United-States,1
31,HS-grad,Married-civ-spouse,Male,0,1573,40,United-States,1
32,Assoc-acdm,Divorced,Male,2597,0,48,United-States,1
51,Bachelors,Married-civ-spouse,Male,7688,0,40,United-States,0
42,HS-grad,Never-married,Female,0,2339,40,Trinadad&Tobago,1
22,Some-college,Never-married,Female,0,0,35,United-States,1
31,Prof-school,Married-civ-spouse,Male,0,0,60,United-States,0
43,HS-grad,Married-civ-spouse,Female,0,0,40,United-States,1
42,Some-college,Never-married,Female,0,0,40,United-States,1
20,HS-grad,Never-married,Male,0,0,40,United-States,1
40,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,0
65,HS-grad,Widowed,Female,0,0,20,United-States,1
53,Bachelors,Married-civ-spouse,Male,0,0,52,United-States,0
56,Some-college,Married-civ-spouse,Male,0,1902,60,United-States,0
51,Doctorate,Married-civ-spouse,Male,7688,0,55,United-States,0
38,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
44,Masters,Married-civ-spouse,Male,0,0,50,United-States,0
49,HS-grad,Married-civ-spouse,Male,0,1902,60,United-States,0
47,HS-grad,Divorced,Male,8614,0,44,United-States,0
22,Assoc-acdm,Married-civ-spouse,Female,0,0,40,United-States,1
53,Some-college,Separated,Male,0,2444,45,United-States,0
41,Some-college,Divorced,Male,0,0,20,United-States,1
19,HS-grad,Never-married,Male,0,2001,40,United-States,1
27,Bachelors,Never-married,Female,3325,0,43,United-States,1
48,Assoc-voc,Married-civ-spouse,Female,0,0,25,United-States,0
52,7th-8th,Never-married,Female,0,0,7,United-States,1
61,Prof-school,Married-civ-spouse,Male,0,1902,40,United-States,0
45,Bachelors,Married-civ-spouse,Male,0,0,45,China,0
29,9th,Married-civ-spouse,Male,0,0,40,United-States,1
41,Some-college,Divorced,Male,0,0,21,United-States,1
38,Some-college,Divorced,Male,0,0,60,United-States,1
32,Some-college,Married-civ-spouse,Female,0,0,40,United-States,0
37,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
55,10th,Married-civ-spouse,Male,0,0,40,United-States,1
62,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
48,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
43,Some-college,Married-civ-spouse,Male,0,0,50,United-States,0
25,HS-grad,Never-married,Male,0,0,24,United-States,1
47,HS-grad,Separated,Female,0,0,40,United-States,1
49,Bachelors,Married-civ-spouse,Male,0,0,70,United-States,1
55,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
42,HS-grad,Divorced,Female,0,0,40,United-States,1
40,HS-grad,Divorced,Male,0,0,40,United-States,1
34,Assoc-voc,Married-civ-spouse,Male,0,0,40,United-States,1
38,HS-grad,Separated,Female,0,0,10,United-States,1
39,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
45,Assoc-acdm,Divorced,Female,0,0,55,United-States,1
43,Assoc-acdm,Never-married,Male,0,0,40,United-States,1
32,HS-grad,Never-married,Female,0,0,40,United-States,1
18,Some-college,Never-married,Female,0,0,20,Mexico,1
27,Masters,Never-married,Male,0,0,40,United-States,1
57,Assoc-acdm,Divorced,Female,0,0,40,United-States,1
38,HS-grad,Married-civ-spouse,Female,0,0,60,United-States,1
67,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,0
26,11th,Separated,Female,0,0,20,United-States,1
21,HS-grad,Never-married,Male,0,0,40,United-States,1
17,10th,Never-married,Male,0,0,15,United-States,1
31,HS-grad,Married-civ-spouse,Male,0,0,40,Mexico,1
51,Assoc-acdm,Separated,Male,0,0,30,United-States,1
29,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,0
28,Bachelors,Never-married,Male,0,0,40,United-States,0
32,Assoc-acdm,Married-civ-spouse,Male,0,0,45,United-States,0
31,Some-college,Married-civ-spouse,Male,3464,0,45,United-States,1
26,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
28,Bachelors,Divorced,Female,0,0,40,United-States,1
40,Masters,Never-married,Female,0,0,40,United-States,1
51,7th-8th,Never-married,Male,0,0,19,United-States,1
62,Some-college,Married-civ-spouse,Male,0,0,20,United-States,1
54,10th,Married-civ-spouse,Male,0,0,60,United-States,1
55,HS-grad,Separated,Female,0,0,16,United-States,1
24,HS-grad,Never-married,Male,0,0,20,United-States,1
27,Masters,Never-married,Male,0,0,45,United-States,1
18,HS-grad,Never-married,Male,0,0,30,United-States,1
22,Bachelors,Never-married,Female,14344,0,40,United-States,0
21,HS-grad,Never-married,Female,0,0,40,United-States,1
44,Some-college,Married-civ-spouse,Male,0,0,80,Philippines,0
50,Masters,Married-civ-spouse,Male,0,0,60,United-States,0
38,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,0
39,Bachelors,Married-civ-spouse,Male,0,0,50,United-States,0
27,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
35,11th,Divorced,Male,0,0,40,United-States,1
51,Some-college,Married-civ-spouse,Male,0,1977,60,United-States,0
60,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
62,Some-college,Married-civ-spouse,Male,7298,0,40,United-States,0
38,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
37,Some-college,Separated,Male,0,0,35,United-States,1
43,Some-college,Divorced,Female,0,0,40,United-States,1
49,Some-college,Divorced,Female,0,0,50,United-States,1
17,10th,Never-married,Female,0,0,25,United-States,1
32,HS-grad,Never-married,Male,0,0,60,United-States,1
23,Bachelors,Never-married,Female,0,0,38,United-States,1
28,Bachelors,Married-civ-spouse,Male,0,1887,40,United-States,0
83,Bachelors,Married-civ-spouse,Male,0,2392,55,United-States,0
25,Bachelors,Never-married,Female,0,0,40,United-States,1
42,Bachelors,Married-civ-spouse,Male,0,1485,60,United-States,1
46,11th,Never-married,Male,0,0,40,United-States,1
29,Bachelors,Never-married,Female,0,0,50,United-States,1
44,Masters,Married-civ-spouse,Male,0,0,45,United-States,0
60,Prof-school,Married-civ-spouse,Male,0,0,45,United-States,0
30,Assoc-voc,Divorced,Female,0,0,40,United-States,1
24,Some-college,Never-married,Female,0,0,17,United-States,1
17,10th,Never-married,Female,0,0,10,United-States,1
76,11th,Widowed,Female,0,0,16,United-States,1
31,Assoc-acdm,Never-married,Female,0,0,40,United-States,1
52,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
39,Bachelors,Never-married,Female,0,0,35,United-States,1
73,Bachelors,Married-civ-spouse,Male,0,0,50,United-States,0
38,HS-grad,Never-married,Female,0,0,24,United-States,1
48,HS-grad,Divorced,Female,0,0,20,United-States,1
60,10th,Widowed,Female,0,0,40,United-States,1
26,HS-grad,Never-married,Male,0,0,40,United-States,1
20,HS-grad,Never-married,Male,0,0,40,United-States,1
54,Doctorate,Never-married,Female,0,0,40,United-States,0
50,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
20,Some-college,Never-married,Female,0,0,40,United-States,1
23,Some-college,Never-married,Male,0,0,22,United-States,1
35,Assoc-voc,Married-civ-spouse,Male,0,0,40,United-States,0
43,10th,Never-married,Male,0,0,40,United-States,1
50,HS-grad,Married-civ-spouse,Male,0,0,32,United-States,1
58,1st-4th,Separated,Male,0,0,50,United-States,1
55,Assoc-acdm,Divorced,Male,0,0,40,United-States,1
29,Bachelors,Married-civ-spouse,Male,0,0,45,United-States,0
47,Some-college,Divorced,Female,0,0,40,United-States,1
39,HS-grad,Married-civ-spouse,Female,0,0,40,United-States,1
63,HS-grad,Married-civ-spouse,Female,0,0,35,United-States,0
27,HS-grad,Never-married,Male,0,0,60,United-States,1
62,11th,Divorced,Female,0,0,40,United-States,1
38,Some-college,Never-married,Female,0,0,40,United-States,1
25,HS-grad,Never-married,Male,0,0,65,United-States,1
31,HS-grad,Married-civ-spouse,Male,0,0,52,Mexico,1
40,Some-college,Never-married,Female,0,0,40,United-States,1
42,Doctorate,Never-married,Male,0,0,50,United-States,1
52,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
46,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,0
31,Some-college,Separated,Female,0,0,50,Mexico,1
33,HS-grad,Divorced,Female,0,0,40,United-States,1
58,HS-grad,Never-married,Female,0,0,40,United-States,1
52,HS-grad,Divorced,Male,4934,0,36,United-States,0
25,Bachelors,Never-married,Male,13550,0,35,United-States,0
54,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,0
46,Masters,Married-civ-spouse,Male,0,1740,60,United-States,1
28,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
24,7th-8th,Married-civ-spouse,Male,0,0,40,United-States,1
39,Bachelors,Never-married,Female,0,0,40,United-States,1
60,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
22,HS-grad,Never-married,Female,0,0,40,United-States,1
27,Bachelors,Never-married,Female,0,0,40,United-States,1
35,Bachelors,Married-civ-spouse,Male,0,0,45,United-States,0
47,Bachelors,Married-civ-spouse,Male,0,0,50,United-States,1
33,Bachelors,Married-civ-spouse,Female,0,0,50,United-States,0
40,Bachelors,Married-civ-spouse,Male,0,0,45,United-States,0
38,Bachelors,Married-civ-spouse,Male,5178,0,40,United-States,0
26,Assoc-acdm,Separated,Female,0,0,40,United-States,1
54,Bachelors,Married-civ-spouse,Male,0,0,50,United-States,0
39,Bachelors,Married-civ-spouse,Male,0,0,40,?,1
